Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/htm/jpg/ar13.jpg,404,TH2002.htm,/jpg/ar13.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar2.jpg,404,THMB.htm,/jpg/ar2.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar2.jpg,404,THWinnip.htm,/jpg/ar2.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar2.jpg,404,TH2002.htm,/jpg/ar2.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar3.jpg,404,THMB.htm,/jpg/ar3.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar3.jpg,404,THWinnip.htm,/jpg/ar3.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar3.jpg,404,TH2002.htm,/jpg/ar3.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar4.jpg,404,THMB.htm,/jpg/ar4.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar4.jpg,404,THWinnip.htm,/jpg/ar4.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar4.jpg,404,TH2002.htm,/jpg/ar4.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar5.jpg,404,THMB.htm,/jpg/ar5.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar5.jpg,404,THWinnip.htm,/jpg/ar5.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar5.jpg,404,TH2002.htm,/jpg/ar5.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar6.jpg,404,THMB.htm,/jpg/ar6.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar6.jpg,404,THWinnip.htm,/jpg/ar6.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar6.jpg,404,TH2002.htm,/jpg/ar6.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar7.jpg,404,THMB.htm,/jpg/ar7.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar7.jpg,404,THWinnip.htm,/jpg/ar7.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar7.jpg,404,TH2002.htm,/jpg/ar7.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar8.jpg,404,THMB.htm,/jpg/ar8.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar8.jpg,404,THWinnip.htm,/jpg/ar8.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar8.jpg,404,TH2002.htm,/jpg/ar8.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar9.jpg,404,THMB.htm,/jpg/ar9.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar9.jpg,404,THWinnip.htm,/jpg/ar9.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/ar9.jpg,404,TH2002.htm,/jpg/ar9.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg001.jpg,404,THMB.htm,/jpg/bg001.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg001.jpg,404,THBeause.htm,/jpg/bg001.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
